time,speed,accel,accelOpen,distance,TTC,roadClassSig,suddenAccelCount,suddenReduceCount,reduceStartCount,TTCRiskCount,distanceOnExpressWayCount,distanceOnOpenRoadCount,distanceofFollowStopCount,driveScene,withFrontCar,roadClass
1066,40.08,0.13690947355491853,22.5,29,–³Œø,,11,20,4,0,0,0,4,’è,–¢,
1068,40.76,0.21751532079879432,22.5,28,–³Œø,,11,20,4,0,0,0,4,’è,–¢,
1069,41.49,0.1481481647699246,21,27,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1070,41.83,0.15879228488130406,21,25,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1071,42.17,0.07489647152034322,18.5,25,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1072,41.5,0.07870370057629962,16.5,24,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1074,40.74,-0.15772130354726038,19,24,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1075,41.6,-0.1584918231159299,22.5,24,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1076,42.42,0.19126411131001597,21,24,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1078,42.58,0.1365574221354564,17,24,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1079,42.68,0.0514403243350871,17.5,23,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1080,42.74,0.01593371568440188,17.5,24,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1081,43.15,0.01593371568440188,18,24,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1082,43.3,0.12868801143068181,16,23,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1084,42.97,0.033200534488279906,15,22,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1085,42.89,-0.07458637903830734,11,21,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1086,42.08,-0.013949920355852175,14,20,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1087,41.7,-0.3120665931900904,12,19,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1088,41.02,-0.08119656928349155,10,19,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1090,39.72,-0.19446654763650956,12,19,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1091,39.19,-0.20219521339352883,13,20,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1092,38.4,-0.12982561287787575,12,21,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1093,37.58,-0.1685441142312651,13,21,–³Œø,,11,20,4,0,0,0,4,’è,—£,
1095,37.08,-0.20121712360285962,13.5,20,–³Œø,,11,20,4,0,0,0,4,’è,—£,
1096,36.94,-0.1086767419753821,12.5,20,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1097,36.36,-0.03292877991304732,0,18,–³Œø,,11,20,4,0,0,0,4,’è,Ú,
1098,33.19,-0.14488409421688667,0,16,–³Œø,,11,20,4,0,0,0,4,Œ¸,Ú,
1099,27.83,-0.7295406321724611,0,16,–³Œø,,11,20,4,0,0,0,4,Œ¸,Ú,
1101,22.57,-0.9334726408664717,0,14,–³Œø,,11,20,4,0,0,0,4,Œ¸,Ú,
1102,17.68,-1.6755861769109037,0,14,–³Œø,,11,20,4,0,0,0,4,Œ¸,Ú,
1103,13.15,-1.1740131868614956,0,13,–³Œø,,11,20,4,0,0,0,4,Œ¸,Ú,
1104,9.61,-1.0034556499279959,0,11,–³Œø,,11,20,4,0,0,0,4,Œ¸,Ú,
1105,8.02,-0.13081717093436393,0,11,–³Œø,,11,20,4,0,0,0,4,Œ¸,Ú,
1106,7.04,-0.37366041184417076,0,7,–³Œø,,11,20,4,0,0,0,4,Œ¸,Ú,
1108,4.76,-0.45069915300419544,0,5,–³Œø,,11,20,4,0,0,0,4,Œ¸,Ú,
1109,1.84,-0.18536690774212758,0,3,–³Œø,,11,20,4,0,0,0,4,Œ¸,Ú,
1110,0,-0.016700068364184813,0,3,–³Œø,,11,20,4,0,0,0,4,Œ¸,Ú,
1111,0,-0.4248637422593792,0,3,–³Œø,,11,21,4,0,0,0,5,’â,Ú,
1112,0,0,0,2,–³Œø,,11,21,4,0,0,0,5,’â,Ú,
1114,1.76,0,3.5,3,–³Œø,,11,21,4,0,0,0,5,’â,Ú,
1115,8.1,0.6062193687969523,25.5,8,–³Œø,,11,21,4,0,0,0,5,”­,—£,
1116,15.77,1.8942517195020145,32.5,9,–³Œø,,11,21,4,0,0,0,5,”­,—£,
1117,22.94,1.7307519479997413,32.5,255,–³Œø,,11,21,4,0,0,0,5,”­,—£,
1118,28.95,1.7563197143910971,29.5,255,–³Œø,,11,21,4,0,0,0,5,‰Á,–³,
1120,33.93,1.4354640011707958,29.5,255,–³Œø,,11,21,4,0,0,0,5,‰Á,–³,
1121,36.83,1.150859543175246,24,255,–³Œø,,11,21,4,0,0,0,5,‰Á,–³,
1122,37.61,0.6838332545126261,9,255,–³Œø,,12,21,4,0,0,0,5,’è,–³,
1123,37.26,0.17965725585507683,11,255,–³Œø,,12,21,4,0,0,0,5,’è,–³,
1124,37.04,-0.08402959101739951,5.5,255,–³Œø,,12,21,4,0,0,0,5,’è,–³,
1125,36.2,-0.05157055001402902,3.5,255,–³Œø,,12,21,4,0,0,0,5,’è,–³,
1127,35.74,-0.20630713869477998,10,255,–³Œø,,12,21,4,0,0,0,5,’è,–³,
1128,35.78,-0.10603963534119563,16,255,–³Œø,,12,21,4,0,0,0,5,’è,–³,
1129,36.25,0.00959508737851107,16,255,–³Œø,,12,21,4,0,0,0,5,’è,–³,
1130,36.33,0.1082550345447784,11.5,255,–³Œø,,12,21,4,0,0,0,5,’è,–³,
1131,35.46,0.019630938888083864,0,255,–³Œø,,12,21,4,0,0,0,5,’è,–³,
1132,34.97,-0.2042828814398036,0,255,–³Œø,,12,21,4,0,0,0,5,Œ¸,–³,
1134,29.22,-0.13305093925448347,0,255,–³Œø,,12,21,4,0,0,0,5,Œ¸,–³,
1135,22.21,-2.087871899602279,0,255,–³Œø,,12,21,4,0,0,0,5,Œ¸,–³,
1136,15.39,-1.5177102367898927,0,255,–³Œø,,12,21,4,0,0,0,5,Œ¸,–³,
1137,10.5,-1.6676448778327395,0,255,–³Œø,,12,21,4,0,0,0,5,Œ¸,–³,
1138,9.65,-0.020614309574753537,4.5,255,–³Œø,,12,21,4,0,0,0,5,Œ¸,–³,
1139,9.68,-0.020614309574753537,5,255,–³Œø,,12,21,4,0,0,0,5,Œ¸,–³,
1141,9.68,-0.20721324013432407,5,255,–³Œø,,12,22,4,0,0,0,5,’è,–³,
1142,16.46,0.5972455888713882,31.5,255,–³Œø,,12,22,4,0,0,0,5,’è,–³,
1143,20.59,0.9545085710611351,37,255,–³Œø,,12,22,4,0,0,0,5,‰Á,–³,
1144,22.67,1.0143432180890246,29,255,–³Œø,,12,22,4,0,0,0,5,‰Á,–³,
1145,23.33,0.05933116375042482,29.5,255,–³Œø,,13,22,4,0,0,0,5,’è,–³,
1147,23.42,0.14761140975827736,29.5,255,–³Œø,,13,22,4,0,0,0,5,’è,–³,
1148,23.81,0.020292205938673407,31.5,255,–³Œø,,13,22,4,0,0,0,5,’è,–³,
1149,23.78,0.09355210194048294,31.5,255,–³Œø,,13,22,4,0,0,0,5,’è,–³,
1150,24.54,-0.008005124129596506,26,255,–³Œø,,13,22,4,0,0,0,5,’è,–³,
1151,23.17,0.2203664621720321,19,255,–³Œø,,13,22,4,0,0,0,5,’è,–³,
1153,19.78,-0.3504194913317257,13,255,–³Œø,,13,22,4,0,0,0,5,’è,–³,
1154,16.48,-0.8131836553288132,18,255,–³Œø,,13,22,4,0,0,0,5,’è,–³,
1155,13.77,-0.7600885404207846,14,255,–³Œø,,13,22,4,0,0,0,5,’è,–³,
1156,10.34,-0.6252307144209664,0,255,–³Œø,,13,22,4,0,0,0,5,’è,–³,
1157,7.08,-0.8053911302741681,0,255,–³Œø,,13,22,4,0,0,0,5,Œ¸,–³,
1158,5.49,-0.7779686673935748,14.5,255,–³Œø,,13,22,4,0,0,0,5,Œ¸,–³,
1160,6.58,-0.3840580187883538,18,255,–³Œø,,13,23,4,0,0,0,5,’è,–³,
1161,8.86,0.25105949856670995,16.5,255,–³Œø,,13,23,4,0,0,0,5,’è,–³,
1162,9.61,0.5469199805751309,0,255,–³Œø,,13,23,4,0,0,0,5,’è,–³,
1163,9.16,0.18355359919280778,0,255,–³Œø,,13,23,4,0,0,0,5,Œ¸,–³,
1164,8.61,-0.10602204006604538,0,255,–³Œø,,13,23,4,0,0,0,5,Œ¸,–³,
1165,8.41,-0.13181862669334687,2.5,255,–³Œø,,13,23,4,0,0,0,5,Œ¸,–³,
1167,8.85,-0.047041114161496166,1,255,–³Œø,,13,24,4,0,0,0,5,’è,–³,
1168,8.59,0.10340290212221909,1,255,–³Œø,,13,24,4,0,0,0,5,’è,–³,
1169,8.42,-0.06242196903558053,3,255,–³Œø,,13,24,4,0,0,0,5,’è,–³,
1170,6.51,-0.06410256645383222,0,255,–³Œø,,13,24,4,0,0,0,5,’è,–³,
1171,6.4,-0.5276888210471717,0,255,–³Œø,,13,24,4,0,0,0,5,Œ¸,–³,
1172,4.01,-0.5276888210471717,0,255,–³Œø,,13,24,4,0,0,0,5,Œ¸,–³,
1173,1.71,-0.5980980261569254,0,255,–³Œø,,13,24,4,0,0,0,5,Œ¸,–³,
1174,0,-0.5507663559734184,0,255,–³Œø,,13,24,4,0,0,0,5,Œ¸,–³,
1175,0,-0.39223775388079823,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1177,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1178,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1179,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1180,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1181,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1182,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1184,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1185,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1186,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1187,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1188,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1189,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1190,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1191,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1192,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1194,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1195,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1196,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1197,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1198,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1199,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1201,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1202,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1203,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1204,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1205,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1206,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1207,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1208,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1209,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1210,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1211,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1212,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1213,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1214,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
1215,0,0,0,255,–³Œø,,13,25,4,0,0,0,5,’â,–³,
